game_id,home_flag,team_id,abb,wins,loss,wl%,asts,rebs,orebs,tovs,fga,fg%,2pa,2p%,3pa,3p%,fta,ft%,pfs,pts,ref1,ref2,ref3,net_score,won
0021300299,1,1610612752,NYK,5,14,0.263,13,26,4,14,73,0.342,57,0.333,16,0.375,23,0.739,18,73,1151,1174,1204,-41,0
0021300300,0,1610612748,MIA,10,11,0.476,26,34,5,17,72,0.556,44,0.66,28,0.393,21,0.905,18,110,1194,1664,202053,15,1
0021300300,1,1610612765,DET,16,5,0.762,17,43,16,17,85,0.424,65,0.447,20,0.35,22,0.727,21,95,1194,1664,202053,-15,0
0021300301,0,1610612753,ORL,15,7,0.682,14,43,15,7,93,0.344,64,0.375,29,0.276,28,0.571,29,88,1152,2882,201637,-10,0
0021300301,1,1610612745,HOU,6,14,0.3,22,60,15,18,76,0.421,43,0.512,33,0.303,42,0.571,20,98,1152,2882,201637,10,1
0021300302,0,1610612754,IND,18,3,0.857,13,29,9,13,85,0.4,64,0.422,21,0.333,21,0.905,18,94,1147,201639,202037,-24,0
0021300302,1,1610612760,OKC,15,4,0.789,27,46,10,18,77,0.61,64,0.656,13,0.385,20,0.95,24,118,1147,201639,202037,24,1
0021300303,0,1610612761,TOR,10,10,0.5,19,38,6,11,82,0.488,56,0.643,26,0.154,25,0.88,18,106,1162,2148,202000,12,1
0021300303,1,1610612747,LAL,7,12,0.368,22,40,8,19,79,0.43,51,0.49,28,0.321,20,0.85,23,94,1162,2148,202000,-12,0
0021300304,0,1610612744,GSW,12,10,0.545,20,53,10,15,90,0.456,53,0.567,37,0.297,22,0.818,24,111,1146,2005,1198,-4,0
0021300304,1,1610612766,CHA,10,11,0.476,22,46,7,7,94,0.457,82,0.451,12,0.5,29,0.793,16,115,1146,2005,1198,4,1
0021300305,0,1610612746,LAC,7,15,0.318,20,49,9,12,82,0.427,55,0.546,27,0.185,29,0.655,22,94,1148,2003,202007,11,1
0021300305,1,1610612755,PHI,14,8,0.636,26,50,14,16,92,0.359,71,0.423,21,0.143,19,0.737,26,83,1148,2003,202007,-11,0
0021300306,0,1610612743,DEN,13,8,0.619,19,48,12,20,73,0.411,52,0.442,21,0.333,14,0.571,16,75,1164,1168,1190,1,1
0021300306,1,1610612764,WAS,9,11,0.45,18,46,16,14,89,0.36,65,0.416,24,0.208,9,0.556,16,74,1164,1168,1190,-1,0
0021300307,0,1610612753,ORL,10,10,0.5,12,35,3,12,75,0.4,53,0.453,22,0.273,20,0.95,15,85,1176,2529,202053,-9,0
0021300307,1,1610612763,MEM,6,15,0.286,23,52,11,14,86,0.419,69,0.377,17,0.588,17,0.706,21,94,1176,2529,202053,9,1
0021300308,0,1610612757,POR,18,4,0.818,23,44,11,11,85,0.471,66,0.516,19,0.316,20,0.95,19,105,1193,2001,202049,11,1
0021300308,1,1610612762,UTA,4,19,0.174,13,43,11,12,82,0.439,75,0.467,7,0.143,23,0.913,15,94,1193,2001,202049,-11,0
0021300309,0,1610612742,DAL,13,9,0.591,22,39,9,16,95,0.389,68,0.47,27,0.185,20,0.9,25,97,1662,2715,203593,-15,0
0021300309,1,1610612758,SAC,6,13,0.316,23,51,11,21,81,0.469,56,0.518,25,0.36,34,0.794,23,112,1662,2715,203593,15,1
0021300310,0,1610612752,NYK,8,13,0.381,27,31,9,13,87,0.46,56,0.536,31,0.323,5,0.8,19,94,1142,1201,1830,-15,0
0021300310,1,1610612739,CLE,5,15,0.25,25,38,9,12,74,0.568,55,0.6,19,0.474,22,0.727,13,109,1142,1201,1830,15,1
0021300311,0,1610612748,MIA,19,3,0.864,20,33,6,12,77,0.429,56,0.519,21,0.19,20,0.7,21,84,1151,1174,202007,-6,0
0021300311,1,1610612754,IND,16,6,0.727,22,43,9,21,67,0.507,52,0.557,15,0.333,25,0.68,21,90,1151,1174,202007,6,1
0021300312,0,1610612759,SAS,16,4,0.8,30,36,8,14,82,0.549,59,0.543,23,0.565,16,0.813,18,116,1199,1204,201640,13,1
0021300312,1,1610612761,TOR,7,13,0.35,23,38,11,17,83,0.458,60,0.467,23,0.435,19,0.895,18,103,1199,1204,201640,-13,0
0021300313,0,1610612760,OKC,11,11,0.5,27,54,10,16,86,0.442,68,0.5,18,0.222,28,0.75,19,101,2002,2530,2532,9,1
0021300313,1,1610612737,ATL,16,4,0.8,24,45,12,15,87,0.356,61,0.36,26,0.346,27,0.778,22,92,2002,2530,2532,-9,0
0021300314,0,1610612738,BOS,7,14,0.333,14,35,10,9,80,0.438,58,0.414,22,0.5,21,0.714,22,96,1192,2004,202041,-8,0
0021300314,1,1610612751,BKN,10,13,0.435,19,42,8,13,70,0.557,58,0.621,12,0.25,28,0.821,16,104,1192,2004,202041,8,1
0021300315,0,1610612750,MIN,10,12,0.455,31,46,14,12,85,0.482,61,0.491,24,0.458,33,0.848,16,121,1179,2882,201639,27,1
0021300315,1,1610612765,DET,10,11,0.476,22,39,11,20,83,0.47,55,0.564,28,0.286,16,0.5,24,94,1179,2882,201639,-27,0
0021300316,0,1610612749,MIL,8,11,0.421,14,39,12,15,75,0.4,64,0.437,11,0.182,20,0.8,16,78,1194,101284,201637,4,1
0021300316,1,1610612741,CHI,5,16,0.238,21,42,13,18,83,0.373,68,0.411,15,0.2,14,0.643,23,74,1194,101284,201637,-4,0
0021300317,0,1610612756,PHX,10,11,0.476,24,43,10,13,85,0.518,62,0.597,23,0.304,21,0.905,22,114,1153,2715,202026,6,1
0021300317,1,1610612747,LAL,12,9,0.571,22,33,7,11,80,0.487,61,0.557,19,0.263,32,0.781,20,108,1153,2715,202026,-6,0
0021300318,0,1610612753,ORL,7,15,0.318,18,52,14,14,90,0.422,71,0.436,19,0.368,9,1.0,17,92,1147,2714,2532,9,1
0021300318,1,1610612766,CHA,10,12,0.455,23,41,9,10,84,0.369,67,0.403,17,0.235,18,0.944,14,83,1147,2714,2532,-9,0
0021300319,0,1610612746,LAC,10,14,0.417,20,37,8,13,76,0.447,59,0.474,17,0.353,34,0.647,17,96,1179,101284,200832,8,1
0021300319,1,1610612738,BOS,15,8,0.652,20,40,8,16,80,0.412,63,0.428,17,0.353,19,0.842,23,88,1179,101284,200832,-8,0
0021300320,0,1610612760,OKC,10,11,0.476,22,42,8,21,71,0.563,53,0.584,18,0.5,33,0.818,27,116,1168,200834,201638,16,1
0021300320,1,1610612763,MEM,17,4,0.81,17,33,9,12,81,0.42,66,0.425,15,0.4,34,0.765,25,100,1168,200834,201638,-16,0
0021300321,0,1610612759,SAS,5,17,0.227,25,52,17,15,88,0.523,71,0.592,17,0.235,17,0.765,21,109,1146,1198,203593,32,1
0021300321,1,1610612749,MIL,17,4,0.81,16,37,16,12,84,0.345,69,0.391,15,0.133,23,0.739,18,77,1146,1198,203593,-32,0
0021300322,0,1610612755,PHI,11,11,0.5,22,37,5,26,74,0.527,54,0.556,20,0.45,14,0.857,25,99,1152,2529,2005,-7,0
0021300322,1,1610612750,MIN,7,16,0.304,23,45,17,13,96,0.385,76,0.394,20,0.35,29,0.862,15,106,1152,2529,2005,7,1
0021300323,0,1610612765,DET,10,10,0.5,17,43,15,13,96,0.438,75,0.494,21,0.238,27,0.63,19,106,1176,2002,202058,-5,0
0021300323,1,1610612740,NOP,10,13,0.435,23,51,16,15,84,0.452,61,0.475,23,0.391,32,0.813,22,111,1176,2002,202058,5,1
0021300324,0,1610612741,CHI,6,15,0.286,12,48,16,22,72,0.333,51,0.352,21,0.286,29,0.828,19,78,1164,2003,101283,-5,0
0021300324,1,1610612752,NYK,8,12,0.4,17,39,10,13,76,0.408,57,0.456,19,0.263,19,0.842,21,83,1164,2003,101283,5,1
0021300325,0,1610612762,UTA,6,14,0.3,35,39,12,6,89,0.539,66,0.53,23,0.565,15,0.867,27,122,2534,1664,201246,21,1
0021300325,1,1610612758,SAC,5,19,0.208,13,40,13,12,78,0.449,65,0.477,13,0.308,33,0.818,20,101,2534,1664,201246,-21,0
0021300326,0,1610612742,DAL,13,10,0.565,24,43,8,11,88,0.42,65,0.445,23,0.348,14,0.786,15,93,1193,2001,202049,-2,0
0021300326,1,1610612744,GSW,13,10,0.565,20,50,14,18,86,0.43,58,0.43,28,0.429,15,0.6,18,95,1193,2001,202049,2,1
0021300327,0,1610612746,LAC,15,9,0.625,15,43,9,14,70,0.371,46,0.434,24,0.25,52,0.673,20,93,1662,1201,1204,-9,0
0021300327,1,1610612751,BKN,8,14,0.364,18,42,5,13,74,0.446,54,0.463,20,0.4,30,0.933,31,102,1662,1201,1204,9,1
0021300328,0,1610612745,HOU,15,8,0.652,16,48,15,8,94,0.426,74,0.474,20,0.25,24,0.792,23,104,1153,1188,202026,-7,0
0021300328,1,1610612757,POR,19,4,0.826,22,52,15,14,89,0.438,62,0.5,27,0.296,30,0.833,20,111,1153,1188,202026,7,1
0021300329,0,1610612766,CHA,10,13,0.435,19,38,8,11,83,0.47,71,0.493,12,0.333,17,0.706,19,94,1148,200834,202041,-5,0
0021300329,1,1610612754,IND,20,3,0.87,19,44,6,12,76,0.474,55,0.51,21,0.381,25,0.76,21,99,1148,200834,202041,5,1
0021300330,0,1610612739,CLE,9,13,0.409,18,44,7,10,87,0.483,66,0.515,21,0.381,20,0.85,16,109,1199,2002,202007,9,1
0021300330,1,1610612753,ORL,7,16,0.304,22,45,8,12,85,0.435,55,0.472,30,0.367,16,0.938,21,100,1199,2002,202007,-9,0
0021300331,0,1610612755,PHI,7,17,0.292,19,42,12,17,84,0.44,61,0.458,23,0.391,21,0.81,18,100,1146,1198,2716,-8,0
0021300331,1,1610612761,TOR,8,13,0.381,24,47,10,15,82,0.476,57,0.509,25,0.4,24,0.833,19,108,1146,1198,2716,8,1
0021300332,0,1610612764,WAS,12,11,0.522,26,60,18,17,100,0.42,86,0.442,14,0.286,18,0.611,20,99,1151,1192,202000,-2,0
0021300332,1,1610612737,ATL,9,12,0.429,27,46,11,15,89,0.427,68,0.456,21,0.333,24,0.75,14,101,1151,1192,202000,2,1
0021300333,0,1610612752,NYK,11,14,0.44,20,38,9,6,80,0.4,59,0.458,21,0.238,19,0.895,19,86,1147,200833,201639,-4,0
0021300333,1,1610612738,BOS,6,16,0.273,17,42,6,15,68,0.485,47,0.553,21,0.333,25,0.68,19,90,1147,200833,201639,4,1
0021300334,0,1610612751,BKN,11,13,0.458,24,38,7,12,79,0.456,56,0.429,23,0.522,20,0.75,25,99,1164,101284,203593,-4,0
0021300334,1,1610612765,DET,8,15,0.348,23,43,9,13,83,0.47,73,0.493,10,0.3,31,0.71,21,103,1164,101284,203593,4,1
0021300335,0,1610612763,MEM,10,12,0.455,24,42,12,11,80,0.5,65,0.523,15,0.4,17,0.706,17,98,1142,1830,2003,-6,0
0021300335,1,1610612740,NOP,11,10,0.524,22,31,8,6,76,0.513,54,0.555,22,0.409,20,0.85,12,104,1142,1830,2003,6,1
0021300336,0,1610612747,LAL,18,4,0.818,26,41,15,19,87,0.414,62,0.468,25,0.28,31,0.581,17,97,1152,2714,201246,-25,0
0021300336,1,1610612760,OKC,10,12,0.455,34,59,20,14,99,0.475,74,0.527,25,0.32,23,0.87,25,122,1152,2714,201246,25,1
0021300337,0,1610612741,CHI,5,18,0.217,26,44,17,15,81,0.42,57,0.474,24,0.292,19,0.842,22,91,1162,1190,201640,1,1
0021300337,1,1610612749,MIL,9,12,0.429,18,38,13,14,74,0.446,64,0.453,10,0.4,25,0.8,19,90,1162,1190,201640,-1,0
0021300338,0,1610612750,MIN,18,4,0.818,22,41,10,12,88,0.432,65,0.416,23,0.478,26,0.885,12,110,1174,101283,201637,-7,0
0021300338,1,1610612759,SAS,11,12,0.478,32,42,7,13,87,0.552,65,0.585,22,0.455,13,0.846,18,117,1174,101283,201637,7,1
0021300339,0,1610612762,UTA,13,9,0.591,24,44,11,10,84,0.452,63,0.476,21,0.381,20,0.95,21,103,2530,1188,2005,10,1
0021300339,1,1610612743,DEN,6,19,0.24,22,46,12,8,85,0.424,64,0.454,21,0.333,24,0.583,23,93,2530,1188,2005,-10,0
